idcobrarpagardoc,FECHA_FACTEX,FACT_EXPORT,idclieprov,CLIENTE_EXT,VARIEDAD,VARIEDAD2,PtoDestino,NRO_CONTENEDOR,CANTIDAD_KG,PP_FACTURA,sub_total,PRIMER_ADELANTO,SEGUNDO_ADELANTO,LIQUIDACION,PP_VENTA,PP_FOB,PP_CAMPO,PRI_ADEL,SEG_ADEL,LIQ_ADEL,PAIS,CONTINENTE,COSTO_FOB,EST_LIQ,COSTO_CAMPO,fecha,ADELANTO,NDEBITO,KG_LIQ,MONTO_LIQ,POR_L,div_cont,div_cont_liq
_6C802O9J255387,2022-05-19 01:14:51,INV-FE01-0000971,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,SATSUMA,SATSUMA OKITSU,PHILADELPHIA - USA,SEGU-942931-4,2304.0,1.1,2534.4,1440.0,,633.04,1.59375,0.9601011284722,0.485086,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7797426215277,SI,0.475014,2022-05-19 01:14:51,2015.218944,196.85376,2304.0,2212.073,SEGU-942931-4,0.1,0.1
_6C91A8QVO55387,2022-05-21 00:00:00,INV-FE01-0000975,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,TTNU-852336-7,23040.0,1.1,25344.0,14400.0,,13925.84,2.304652,1.2294201388888,0.764671,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0752326388888,SI,0.464748,2022-05-21 00:00:00,25344.0,2981.8368,23040.0,28325.84,TTNU-852336-7,1.0,1.0
_6C91AQZJG55387,2022-05-21 00:00:00,INV-FE01-0000976,EXP00000025,WONDERFUL CITRUS PACKING  LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,BMOU-985093-8,23040.0,1.1,25344.0,11520.0,,20131.76,2.540953,1.3737743055555,0.909026,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.1671796875,SI,0.464748,2022-05-21 00:00:00,25344.0,6307.75296,23040.0,31651.76,BMOU-985093-8,1.0,1.0
_6CB0M8RYT37112,2022-05-24 10:22:41,INV-FE01-0000981,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-908718-1,23040.0,1.1,25344.0,11520.0,,23149.95,2.191408,1.5047721354166,1.03297,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6866362847222,SI,0.471801,2022-05-24 10:22:41,25344.0,9325.94688,23040.0,34669.95,MNBU-908718-1,1.0,1.0
_6CF11GIWF55387,2022-05-26 17:28:37,INV-FE01-0000984,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-027466-4,23040.0,1.1,25344.0,11520.0,,23091.51,2.188871,1.5022356770833,1.033038,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6866362847222,SI,0.469197,2022-05-26 17:28:37,25344.0,9267.4944,23040.0,34611.51,MNBU-027466-4,1.0,1.0
_6CF11LTZF55387,2022-05-26 17:32:47,INV-FE01-0000985,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-009685-5,8064.0,1.1,8870.4,5040.0,,6249.08,1.857552,1.1028016493055,0.633604,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7547504340277,SI,0.469197,2022-05-26 17:32:47,8892.987264,22.587264,8064.0,8892.9925,MNBU-009685-5,0.35,0.35
_6CF12I4MP55387,2022-05-27 00:00:00,INV-FE01-0000987,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,SATSUMA,SATSUMA OWARI,PHILADELPHIA - USA,SEKU-912009-0,23040.0,1.1,25344.0,14400.0,,7917.94,1.65625,0.9686605902777,0.498834,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6875894097222,SI,0.469826,2022-05-27 00:00:00,22317.9264,0.0,23040.0,22317.94,SEKU-912009-0,1.0,1.0
_6CH0WKQRB55387,2022-05-30 00:00:00,INV-FE01-0000991,EXT00000062,GAIA LLC,SATSUMA,SATSUMA OKITSU,PHILADELPHIA - USA,TRIU-887135-1,520.0,1.2,624.0,358.08,,371.04,1.1,1.3090413164013,0.840958,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.0163655875514,SI,0.468082,2022-05-30 00:00:00,594.70684,85.99448,520.0,680.701484,TRIU-887135-1,0.023251654444,0.023251654444
_6CK0YIG7T37112,2022-06-01 16:06:07,INV-FE01-0000993,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,SATSUMA,SATSUMA OWARI,PHILADELPHIA - USA,MNBU-305683-5,18048.0,1.1,19852.8,5760.0,,-19144.29,0.0,4.340277e-07,-0.469196,SI,NO,NO,EEUU,AMERICA DEL NORTE,0.0,SI,0.469197,2022-06-01 16:06:07,0.0,0.0,18048.0,0.007833,MNBU-305683-5,0.783333333333,0.783333333333
_6CQ0U1OS955387,2022-06-08 14:01:07,INV-FE01-0000998,EXP00000025,WONDERFUL CITRUS PACKING  LLC,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-049169-6,23040.0,1.1,25344.0,11520.0,,960.14,1.326432,0.5416727430555,0.099777,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7847595486111,NO,0.441894,2022-06-08 14:01:07,12480.12288,0.0,0.0,0.0,0,1.0,0.0
_6CR15ZVIN55387,2022-06-09 00:00:00,INV-FE01-0001002,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-429687-2,23040.0,1.1,25344.0,14400.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-06-09 00:00:00,0.0,0.0,0.0,0.0,0,1.0,0.0
_6CV15JY3R37112,2022-06-11 19:23:14,INV-FE01-0001005,EXP00000025,WONDERFUL CITRUS PACKING  LLC,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,SZLU-912579-0,23040.0,1.1,25344.0,11520.0,,9635.15,1.916732,0.9181922743055,0.484348,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9985399305555,NO,0.433843,2022-06-11 19:23:14,11520.0,0.0,0.0,0.0,0,1.0,0.0
_6DK049NYR55387,2022-07-07 01:59:30,INV-FE01-0001016,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-917715-6,12412.0,1.1,13653.2,7620.0,,3846.74,1.990987,0.9276614748328,0.478042,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9191970256951,NO,0.449618,2022-07-07 01:59:30,7667.38888,0.0,0.0,0.0,0,0.546110524463,0.0
_6DS1B96HE55387,2022-07-14 00:00:00,INV-FE01-0001019,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-419865-0,11520.0,1.1,12672.0,7200.0,,1021.15,1.721411,0.7136410590277,0.27435,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.00776953125,NO,0.43929,2022-07-14 00:00:00,7200.0,0.0,0.0,0.0,0,0.5,0.0
_6DS1DRWXY55387,2022-07-16 23:13:24,INV-FE01-0001022,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,BMOU-924953-1,23040.0,1.1,25344.0,5760.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-07-16 23:13:24,5760.0,0.0,0.0,0.0,0,1.0,0.0
_6DY0NQC2I55387,2022-07-20 00:00:00,INV-FE01-0001025,EXP00000025,WONDERFUL CITRUS PACKING  LLC,TANGO,TANGO,PHILADELPHIA - USA,MNBU-385620-5,17280.0,1.1,19008.0,8640.0,,,2.335307,0.9511506076388,0.511859,SI,NO,NO,EEUU,AMERICA DEL NORTE,0.9889366319444,NO,0.43929,2022-07-20 00:00:00,16435.872,0.0,0.0,0.0,0,0.75,0.0
_6E20W9YGQ37112,2022-07-25 00:00:00,INV-FE01-0001031,EXP00000025,WONDERFUL CITRUS PACKING  LLC,TANGO,TANGO,PHILADELPHIA - USA,TEMU-962842-0,8064.0,1.1,8870.4,4032.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-07-25 00:00:00,4032.0,0.0,0.0,0.0,0,0.35,0.0
_6E313T9B355387,2022-07-27 18:34:30,INV-FE01-0001033,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-433847-4,16128.0,1.1,17740.8,4032.0,,14793.79,1.856445,1.1672734375,0.727982,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6891736111111,SI,0.43929,2022-07-27 18:34:30,17740.8,0.0,16128.0,18825.786,MNBU-433847-4,0.7,0.7
_6EE0Y0LR337112,2022-08-05 00:00:00,INV-FE01-0001037,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MNBU-16788-6,12568.0,1.1,13824.8,3472.0,,7307.44,1.616057,0.8897772277227,0.436088,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6931028995756,SI,0.453689,2022-08-05 00:00:00,13824.8,4.826112,12568.0,11182.720198,MNBU-16788-6,0.555516265912,0.555516265912
_6EV19D7E555387,2022-08-22 00:00:00,INV-FE01-0001045,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MEDU-978251-5,15920.0,1.1,17512.0,8120.0,,6107.05,1.613231,0.8845965759438,0.446061,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7256668129938,NO,0.438534,2022-08-22 00:00:00,0.0,0.0,0.0,0.0,0,0.698858647936,0.0
_6EY1FE3TL55387,2022-08-27 00:00:00,INV-FE01-0001051,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,SZLU-933173-8,7960.0,1.1,8756.0,4192.02,,,1.724384,0.9293724642794,0.489566,SI,NO,NO,EEUU,AMERICA DEL NORTE,0.8686439407302,NO,0.439805,2022-08-27 00:00:00,4192.02256,0.0,0.0,0.0,0,0.351031928029,0.0
_6FH0R4LFN37112,2022-09-14 00:00:00,INV-FE01-0001055,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MNBU-018801-5,11520.0,1.1,12672.0,2880.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-14 00:00:00,2962.67904,0.0,0.0,0.0,0,0.501131024882,0.0
_6FL0U851055387,2022-09-20 14:06:08,INV-FE01-0001059,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MSDU-903272-9,16128.0,1.1,17740.8,4032.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-20 14:06:08,4032.0,0.0,0.0,0.0,0,0.7,0.0
_6FQ1E1GJ355387,2022-09-22 00:00:00,INV-FE01-0001060,EXT00000062,GAIA LLC,TANGO,TANGO,PHILADELPHIA - USA,MNBU-381840-0,12100.0,1.35,16335.0,,,,,,,NO,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-22 00:00:00,0.0,0.0,0.0,0.0,0,0.474882260596,0.0
_6FW0MTLGP55387,2022-09-29 00:00:00,INV-FE01-0001064,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-391062-5,9112.0,1.1,10023.2,4331.42,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-29 00:00:00,4331.416536,0.0,0.0,0.0,0,0.39818213599,0.0
_6AP107ZGR37112,2022-03-28 16:53:59,INV-FE01-0000858,EXP00000020,HARRIE GOESTEN V.O.F.,SATSUMA,SATSUMA OKITSU,ROTTERDAM - EUROPA,TEMU-952002-0,22880.0,1.0,22880.0,11440.0,,,0.0,4.370629e-07,-0.443784,SI,NO,NO,PAISES BAJOS,EUROPA,0.0,SI,0.443784,2022-03-28 16:53:59,22880.0,0.0,22880.0,0.01,TEMU-952002-0,1.0,1.0
_6AT128OHD37112,2022-03-31 00:00:00,INV-FE01-0000860,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-342954-3,23040.0,1.1,25344.0,7200.0,,23723.78,1.989843,1.3421779513888,0.876184,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6476657986111,NO,0.465993,2022-03-31 00:00:00,25344.0,5579.75808,0.0,0.0,0,1.0,0.0
_6B3127Q1N55387,2022-04-09 00:00:00,INV-FE01-0000874,EXP00000025,WONDERFUL CITRUS PACKING  LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,BMOU-930534-2,23040.0,1.1,25344.0,11520.0,,23270.07,2.741917,1.5099856770833,1.06094,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.2319314236111,NO,0.449045,2022-04-09 00:00:00,25344.0,9446.0544,0.0,0.0,0,1.0,0.0
_6B517I7OH37112,2022-04-11 20:17:53,INV-FE01-0000877,EXP00000012,"ESU FARM, LLC",PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-901136-1,22364.0,1.1,24600.4,12300.2,,11980.08,2.020837,1.0856859238061,0.606374,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9351511357538,SI,0.479311,2022-04-11 20:17:53,24600.4,378.331788,22364.0,24280.28,HLBU-901136-1,1.0,1.0
_6BA0ZSBGH37112,2022-04-17 00:00:00,INV-FE01-0000885,EXT00000062,GAIA LLC,SATSUMA,SATSUMA OKITSU,PHILADELPHIA - USA,UAEU-126789-2,5500.0,1.2,6600.0,3300.0,,3706.49,1.1,1.2739073426573,0.797762,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.0159965034965,SI,0.476145,2022-04-17 00:00:00,6600.0,559.8505,5500.0,7006.490384,UAEU-126789-2,0.240384615384,0.240384615384
_6BD11CBHB55387,2022-04-19 00:00:00,INV-FE01-0000888,EXP00000025,WONDERFUL CITRUS PACKING  LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-384424-6,23040.0,1.1,25344.0,11520.0,,27161.37,2.774468,1.67887890625,1.218805,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0955894097222,SI,0.460073,2022-04-19 00:00:00,25344.0,13337.34912,23040.0,38681.37,MNBU-384424-6,1.0,1.0
_6BD186LS655387,2022-04-20 20:36:52,INV-FE01-0000890,EXP00000012,"ESU FARM, LLC",PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-931886-7,22058.0,1.1,24263.8,12131.9,,12250.73,2.050412,1.1053871611206,0.62749,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9450253876144,SI,0.477896,2022-04-20 20:36:52,24263.8,786.125062,22058.0,24382.63,HLBU-931886-7,1.0,1.0
_6BH11QQ0P37112,2022-04-22 00:00:00,INV-FE01-0000894,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,SATSUMA,SATSUMA OKITSU,PHILADELPHIA - USA,SZLU-930171-2,22530.0,1.1,24783.0,14400.0,,-5395.91,1.370743,0.3952103861517,-0.062372,SI,NO,NO,EEUU,AMERICA DEL NORTE,0.9755330670217,SI,0.457583,2022-04-22 00:00:00,24783.0,0.0,22530.0,8904.09,SZLU-930171-2,1.0,1.0
_6BH11VIP837112,2022-04-22 00:00:00,INV-FE01-0000895,EXP00000012,"ESU FARM, LLC",PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,TTNU-829078-0,22880.0,1.1,25168.0,12584.0,,15562.74,2.059003,1.2301896853146,0.75977,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.8288138111888,SI,0.470419,2022-04-22 00:00:00,25168.0,2978.72432,22880.0,28146.74,TTNU-829078-0,1.0,1.0
_6BH12SS7H37112,2022-04-23 00:00:00,INV-FE01-0000897,EXT00000062,GAIA LLC,SATSUMA,SATSUMA OKITSU,PHILADELPHIA - USA,SZLU-927922-3,13150.0,1.2,15780.0,8409.92,,7134.09,1.1,1.1820538751493,0.717256,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.0168244920474,SI,0.464797,2022-04-23 00:00:00,15543.99695,0.0,13150.0,15544.008458,SZLU-927922-3,0.604486531212,0.604486531212
_6BM001RX155387,2022-04-27 00:00:00,INV-FE01-0000906,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-381491-4,23040.0,1.1,25344.0,14400.0,,13605.94,2.177669,1.2155355902777,0.745861,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9621336805555,SI,0.469674,2022-04-27 00:00:00,25344.0,2661.9264,23040.0,28005.94,MNBU-381491-4,1.0,1.0
_6BM0065GA55387,2022-04-27 00:00:00,INV-FE01-0000907,EXT00000062,GAIA LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-17516-6,20008.0,1.4,28011.2,13807.39,,2601.95,1.35,1.3087536023054,0.840075,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.0164805475504,SI,0.468677,2022-04-27 00:00:00,26185.530024,0.0,20008.0,26185.542074,MNBU-17516-6,0.900936599423,0.900936599423
_6BM01IDQV55387,2022-04-28 00:00:00,INV-FE01-0000909,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,CXRU-163679-6,1152.0,1.1,1267.2,720.0,,189.67,1.786458,0.8276695698073,0.370999,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0032224861441,SI,0.456669,2022-04-28 00:00:00,944.01216,9.462528,1152.0,953.475344,CXRU-163679-6,0.050673000791,0.050673000791
_6BO127XPB37112,2022-04-30 00:00:00,INV-FE01-0000914,EXP00000025,WONDERFUL CITRUS PACKING  LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-948075-4,23040.0,1.1,25344.0,11520.0,,20581.56,2.57539,1.393296875,0.931031,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.18209375,SI,0.462265,2022-04-30 00:00:00,25344.0,6757.53984,23040.0,32101.56,HLBU-948075-4,1.0,1.0
_6BO12BZWG37112,2022-04-30 00:00:00,INV-FE01-0000915,EXP00000012,"ESU FARM, LLC",PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SEGU-941982-5,22312.0,1.1,24543.2,12271.6,,14262.4,2.181068,1.1892255288633,0.730165,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9918429544639,SI,0.45906,2022-04-30 00:00:00,24543.2,1990.7882,22312.0,26534.0,SEGU-941982-5,1.0,1.0
_6BT149B3D55387,2022-05-04 00:00:00,INV-FE01-0000926,EXT0000050 ,CLASSIC HARVEST LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SEGU-943174-9,23040.0,1.1,25344.0,14400.0,,21822.07,2.427096,1.5721384548611,1.10739,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.8549578993055,SI,0.464748,2022-05-04 00:00:00,25344.0,10878.05952,23040.0,36222.07,SEGU-943174-9,1.0,1.0
_6BU1673JX55387,2022-05-05 19:41:15,INV-FE01-0000933,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-958262-7,23040.0,1.1,25344.0,14400.0,,8760.31,1.93075,1.0052217881944,0.534049,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9255290798611,SI,0.471171,2022-05-05 19:41:15,23160.29184,0.0,23040.0,23160.31,HLBU-958262-7,1.0,1.0
_6BY135F1O55387,2022-05-09 18:15:58,INV-FE01-0000944,EXT0000050 ,CLASSIC HARVEST LLC,PRIMOSOLE,PRIMOSOLE,MIAMI - USA,SMLU-547323-5,23040.0,1.1,25344.0,14400.0,,19263.18,2.548012,1.4610755208333,0.989643,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0869366319444,SI,0.471432,2022-05-09 18:15:58,25344.0,8319.168,23040.0,33663.18,SMLU-547323-5,1.0,1.0
_6BZ11OPM455387,2022-05-11 17:34:59,INV-FE01-0000950,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,CAIU-556091-0,23040.0,1.1,25344.0,14400.0,,15232.52,2.301844,1.2861336805555,0.806107,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0157109375,SI,0.480026,2022-05-11 17:34:59,25344.0,4288.50432,23040.0,29632.52,CAIU-556091-0,1.0,1.0
_6BZ13Q8GF55387,2022-05-12 18:32:09,INV-FE01-0000954,EXP00000025,WONDERFUL CITRUS PACKING  LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-000829-0,23040.0,1.1,25344.0,11520.0,,23982.75,2.630089,1.54091796875,1.073891,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0891714409722,SI,0.467026,2022-05-12 18:32:09,25344.0,10158.72768,23040.0,35502.75,MNBU-000829-0,1.0,1.0
_6C214LQE537112,2022-05-14 00:00:00,INV-FE01-0000957,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,TTNU-850767-0,23040.0,1.1,25344.0,11520.0,,19376.36,2.104202,1.3409878472222,0.876239,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.76321484375,SI,0.464748,2022-05-14 00:00:00,25344.0,5552.34048,23040.0,30896.36,TTNU-850767-0,1.0,1.0
_6CC18GLOT55387,2022-05-25 20:44:38,INV-FE01-0000983,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-369132-1,23040.0,1.1,25344.0,14400.0,,10915.45,1.960156,1.0987608506944,0.629563,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.8613953993055,SI,0.469197,2022-05-25 20:44:38,25315.4304,0.0,23040.0,25315.45,MNBU-369132-1,1.0,1.0
_6CY15AFEK37112,2022-06-14 00:00:00,INV-FE01-0001007,EXP00000012,"ESU FARM, LLC",W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,TEMU-908127-2,17206.0,1.1,18926.6,9463.3,,11729.19,2.163302,1.2316880799428,0.758904,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0138954318344,SI,0.472783,2022-06-14 00:00:00,18926.6,5481.504686,17206.0,21192.425103,TEMU-908127-2,0.767576730906,0.767576730906
_6DK049NYR55387,2022-07-07 01:59:30,INV-FE01-0001016,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,TANGO,TANGO,PHILADELPHIA - USA,MNBU-917715-6,10316.0,1.1,11347.6,6420.0,,3197.15,1.673445,0.9276614748328,0.478042,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9191970256951,NO,0.449618,2022-07-07 01:59:30,6372.60584,0.0,0.0,0.0,0,0.453889475536,0.0
_6DV0SZEH537112,2022-07-18 13:31:21,INV-FE01-0001024,EXT0000050 ,CLASSIC HARVEST LLC,TANGO,TANGO,MIAMI - USA,SEGU-988684-0,10368.0,1.1,11404.8,6480.0,,3860.69,2.05181,0.9973663194444,0.545759,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0544435763888,SI,0.451607,2022-07-18 13:31:21,10340.690688,0.0,10368.0,10340.694,SEGU-988684-0,0.45,0.45
_6DY0OX0OR55387,2022-07-20 00:00:00,INV-FE01-0001026,EXP00000012,"ESU FARM, LLC",W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-310110-6,16604.0,1.1,18264.4,9132.2,,2625.13,1.55055,0.7081020942408,0.25772,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.842448546669,SI,0.450381,2022-07-20 00:00:00,11757.325608,0.0,16604.0,11757.327172,MNBU-310110-6,0.749413251489,0.749413251489
_6EM19L1I755387,2022-08-15 00:00:00,INV-FE01-0001042,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MEDU-963512-9,13824.0,1.1,15206.4,6912.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-15 00:00:00,6912.0,0.0,0.0,0.0,0,0.6,0.0
_6ER0Z9C1O55387,2022-08-18 00:00:00,INV-FE01-0001044,EXP00000025,WONDERFUL CITRUS PACKING  LLC,TANGO,TANGO,PHILADELPHIA - USA,SUDU-618099-5,23040.0,1.1,25344.0,11520.0,,11520.0,,,,SI,NO,SI,EEUU,AMERICA DEL NORTE,,NO,,2022-08-18 00:00:00,11520.0,0.0,0.0,0.0,0,1.0,0.0
_6EV1A2N6P55387,2022-08-22 00:00:00,INV-FE01-0001048,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MEDU-976007-5,20736.0,1.1,22809.6,9072.0,,10148.33,,,,SI,NO,SI,EEUU,AMERICA DEL NORTE,,NO,,2022-08-22 00:00:00,0.0,0.0,0.0,0.0,0,0.9,0.0
_6EZ009OX355387,2022-08-27 00:00:00,INV-FE01-0001052,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MEDU-968318-0,10316.0,1.1,11347.6,2744.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-27 00:00:00,3028.344328,0.0,0.0,0.0,0,0.453889475536,0.0
_6FQ1E1GJ355387,2022-09-22 00:00:00,INV-FE01-0001060,EXT00000062,GAIA LLC,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-381840-0,10780.0,1.35,14553.0,,,,,,,NO,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-22 00:00:00,0.0,0.0,0.0,0.0,0,0.423076923076,0.0
_6FS0SEJIR55387,2022-09-24 00:00:00,INV-FE01-0001061,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MEDU-970437-0,12568.0,1.1,13824.8,3472.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-24 00:00:00,3597.15012,0.0,0.0,0.0,0,0.551712028094,0.0
_6AP0ZR0BR37112,2022-03-28 16:40:46,INV-FE01-0000857,EXP00000020,HARRIE GOESTEN V.O.F.,SATSUMA,SATSUMA OKITSU,ROTTERDAM - EUROPA,MEDU-967603-0,22880.0,1.1,25168.0,12584.0,,,0.0,4.370629e-07,-0.454929,SI,NO,NO,PAISES BAJOS,EUROPA,0.0,SI,0.45493,2022-03-28 16:40:46,25168.0,0.0,22880.0,0.01,MEDU-967603-0,1.0,1.0
_6AX11YBIB55387,2022-04-03 17:42:27,INV-FE01-0000866,EXP00000002,ORIGIN FRUIT DIRECT BV,SATSUMA,SATSUMA OKITSU,ROTTERDAM - EUROPA,MNBU-363185-2,22880.0,0.9,20592.0,,,9174.24,0.862604,0.400972027972,-0.01571,NO,NO,SI,PAISES BAJOS,EUROPA,0.4616324300699,SI,0.416682,2022-04-03 17:42:27,20592.0,0.0,22880.0,9174.24,MNBU-363185-2,1.0,1.0
