DIM CALIBRE.CALIBRE,DIM CAMPANIA.CAMPANIA,DIM CLIENTE.CLIENTE,DIM CONSIGNATARIO.CONSIGNATARIO,DIM CONTENEDOR.CONTENEDOR,DIM ETIQUETA.ETIQUETA,DIM FECHA ARRIBO.FECHA,DIM FECHA CARGA.FECHA,DIM FECHA LLEGADA DESTINO.FECHA,DIM FECHA PARTIDA.FECHA,DIM MARCA.MARCA,DIM MONEDA ORIGEN.MONEDA ORIGEN,DIM NAVIERA.NAVIERA,DIM NROPACKINGLIST.NROPACKINGLIST,DIM OBSERVACIONES.OBSERVACIONES,DIM PAIS.PAIS,DIM PUERTO DESTINO.PUERTO DESTINO,DIM SEMANA CARGA.SEMANA CARGA,DIM SEMANA VENTA.SEMANA VENTA,DIM VARIEDAD.VARIEDAD,CANTIDAD,DIAS ATRASO,FOT RBT,LIQUIDACION,PESO,PRECIO FOB,PRECIO VENTA,Recuento FACT COMERCIAL,TIEMPO TRANSITO ESTIMADO,TIEMPO TRANSITO REAL,DIAS ATRASO CALCULADO,FLAG A TIEMPO,DIM ENVASE.ENVASE,PESO UN,FOT 8.2 CALIBRE
15,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-108,N/D,N/D,HOLANDA,0,26,WONDERFUL,2,0,0,0,7.6,2.09,3.25,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4.315789474
15,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-99,N/D,N/D,HOLANDA,0,25,WONDERFUL,50,0,0,0,190,1.744,3,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,107.8947368
15,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR -27,N/D,N/D,HOLANDA,0,22,WONDERFUL,90,0,0,0,342,4.354,5.7,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,194.2105263
16,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000410,N/D,N/D,HOLANDA,0,25,WONDERFUL,4,0,0,0,15.2,2.113,3.2,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,8.631578947
16,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000522,N/D,N/D,HOLANDA,0,32,WONDERFUL,9,0,0,0,34.2,4.477,5.889,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,19.42105263
4,N/D,FAIRCONNECTION B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_26,N/D,N/D,HOLANDA,0,19,WONDERFUL,42,0,0,0,159.6,5.262,7.029,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,90.63157895
4,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_59,N/D,N/D,HOLANDA,0,20,WONDERFUL,72,0,0,0,273.6,4.402,6.109,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,155.3684211
4,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000505,N/D,N/D,HOLANDA,0,32,WONDERFUL,47,0,0,0,178.6,4.345,5.84,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,101.4210526
5,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000576,N/D,N/D,HOLANDA,0,33,WONDERFUL,276,0,0,0,1048.8,2.436,3.826,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,595.5789474
5,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_77,N/D,N/D,HOLANDA,0,24,WONDERFUL,2,0,0,0,7.6,4.57,6.32,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4.315789474
5,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000575,N/D,N/D,HOLANDA,0,32,WONDERFUL,355,0,0,0,1349,2.131,3.714,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,766.0526316
7,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000576,N/D,N/D,HOLANDA,0,33,WONDERFUL,234,0,0,0,889.2,2.53,3.974,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,504.9473684
8,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000576,N/D,N/D,HOLANDA,0,33,WONDERFUL,1400,0,0,0,5320,2.532,3.977,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3021.052632
8,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_59,N/D,N/D,HOLANDA,0,20,WONDERFUL,1368,0,0,0,5198.4,5.263,7.303,1,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,FAIRCONNECTION B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_23,N/D,N/D,HOLANDA,0,15,WONDERFUL,1596,0,0,0,6064.8,9.547,12.5,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,FAIRCONNECTION B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_51,N/D,N/D,HOLANDA,0,19,WONDERFUL,2280,0,0,0,8664,7.391,10.645,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4920
10,N/D,FAIRCONNECTION B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_55,N/D,N/D,HOLANDA,0,19,WONDERFUL,1368,0,0,0,5198.4,8.218,11.614,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,"FRUITS CMR, S.A.U.",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR - 21,N/D,N/D,HOLANDA,0,17,WONDERFUL,1596,0,0,0,6064.8,8.745,13.23,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,"FRUITS CMR, S.A.U.",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_28,N/D,N/D,HOLANDA,0,22,WONDERFUL,2052,0,0,0,7797.6,9.207,13.754,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4428
10,N/D,"FRUITS CMR, S.A.U.",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_32,N/D,N/D,HOLANDA,0,25,WONDERFUL,1596,0,0,0,6064.8,5.632,9.486,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,"FRUITS CMR, S.A.U.",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_46,N/D,N/D,HOLANDA,0,29,WONDERFUL,1824,0,0,0,6931.2,5.138,8.262,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,"FRUITS CMR, S.A.U.",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_47,N/D,N/D,HOLANDA,0,26,WONDERFUL,4104,0,0,0,15595.2,6.834,9.847,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,8856
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000412,N/D,N/D,HOLANDA,0,31,WONDERFUL,1368,0,0,0,5198.4,0.481,2.167,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000458,N/D,N/D,HOLANDA,0,31,WONDERFUL,2052,0,0,0,7797.6,0.451,3,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4428
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000462,N/D,N/D,HOLANDA,0,26,WONDERFUL,1368,0,0,0,5198.4,7.008,10,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000463,N/D,N/D,HOLANDA,0,26,WONDERFUL,1368,0,0,0,5198.4,7.206,10,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000490,N/D,N/D,HOLANDA,0,26,WONDERFUL,2052,0,0,0,7797.6,8.122,11,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4428
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000576,N/D,N/D,HOLANDA,0,33,WONDERFUL,826,0,0,0,3138.8,4.346,6.828,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,1782.421053
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_57,N/D,N/D,HOLANDA,0,22,WONDERFUL,1824,0,0,0,6931.2,8.75,11.928,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_60,N/D,N/D,HOLANDA,0,22,WONDERFUL,1824,0,0,0,6931.2,10.094,14.444,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_65,N/D,N/D,HOLANDA,0,21,WONDERFUL,2964,0,0,0,11263.2,9.302,12.676,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,6396
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_71,N/D,N/D,HOLANDA,0,21,WONDERFUL,3420,0,0,0,12996,9.68,12.996,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,7380
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_73,N/D,N/D,HOLANDA,0,26,WONDERFUL,3420,0,0,0,12996,7.246,10.478,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,7380
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_75,N/D,N/D,HOLANDA,0,21,WONDERFUL,2280,0,0,0,8664,9.244,12.658,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4920
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_76,N/D,N/D,HOLANDA,0,24,WONDERFUL,1368,0,0,0,5198.4,8.534,11.492,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_77,N/D,N/D,HOLANDA,0,24,WONDERFUL,1368,0,0,0,5198.4,8.308,11.492,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_78,N/D,N/D,HOLANDA,0,24,WONDERFUL,1596,0,0,0,6064.8,8.372,11.492,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_79,N/D,N/D,HOLANDA,0,24,WONDERFUL,3192,0,0,0,12129.6,8.82,12.036,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,6888
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_82,N/D,N/D,HOLANDA,0,24,WONDERFUL,2508,0,0,0,9530.4,8.176,11.626,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,5412
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_83,N/D,N/D,HOLANDA,0,24,WONDERFUL,3420,0,0,0,12996,5.714,8.5,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,7380
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_87,N/D,N/D,HOLANDA,0,24,WONDERFUL,1824,0,0,0,6931.2,6.93,9.872,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-104,N/D,N/D,HOLANDA,0,26,WONDERFUL,1596,0,0,0,6064.8,5.096,7.5,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-105,N/D,N/D,HOLANDA,0,26,WONDERFUL,1824,0,0,0,6931.2,5.912,8.714,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-107,N/D,N/D,HOLANDA,0,26,WONDERFUL,2280,0,0,0,8664,5.582,8.6,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4920
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-108,N/D,N/D,HOLANDA,0,26,WONDERFUL,2280,0,0,0,8664,4.824,7.5,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4920
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-112,N/D,N/D,HOLANDA,0,26,WONDERFUL,2508,0,0,0,9530.4,5.52,8,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,5412
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-116,N/D,N/D,HOLANDA,0,26,WONDERFUL,2280,0,0,0,8664,6.252,9.436,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4920
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-117,N/D,N/D,HOLANDA,0,26,WONDERFUL,2052,0,0,0,7797.6,6.278,9.436,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4428
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-121,N/D,N/D,HOLANDA,0,26,WONDERFUL,1824,0,0,0,6931.2,6.364,9.208,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-123,N/D,N/D,HOLANDA,0,26,WONDERFUL,1596,0,0,0,6064.8,5.504,8,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-88,N/D,N/D,HOLANDA,0,24,WONDERFUL,2508,0,0,0,9530.4,6.74,9.888,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,5412
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-90,N/D,N/D,HOLANDA,0,25,WONDERFUL,3876,0,0,0,14728.8,7.11,10.432,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,8364
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-93,N/D,N/D,HOLANDA,0,25,WONDERFUL,2964,0,0,0,11263.2,4.762,7.462,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,6396
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-94,N/D,N/D,HOLANDA,0,25,WONDERFUL,3192,0,0,0,12129.6,4.754,7.462,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,6888
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-96,N/D,N/D,HOLANDA,0,25,WONDERFUL,2508,0,0,0,9530.4,4.8,7.482,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,5412
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR-99,N/D,N/D,HOLANDA,0,25,WONDERFUL,2280,0,0,0,8664,4.068,7,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4920
10,N/D,GREENYARD FRESH FRANCE,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GRA 10,N/D,N/D,HOLANDA,0,33,WONDERFUL,1368,0,0,0,5198.4,0,0,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,HAUSLADEN FRUCHTHANDELSGESELLSCHAFT MBH,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR - 15,N/D,N/D,HOLANDA,0,17,WONDERFUL,1824,0,0,0,6931.2,13.19,16.548,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,HAUSLADEN FRUCHTHANDELSGESELLSCHAFT MBH,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_54,N/D,N/D,HOLANDA,0,17,WONDERFUL,3648,0,0,0,13862.4,13.986,17.868,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,7872
10,N/D,N&K B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR - 17,N/D,N/D,HOLANDA,0,29,WONDERFUL,1368,0,0,0,5198.4,6.895,9.323,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,N&K B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_24,N/D,N/D,HOLANDA,0,19,WONDERFUL,3420,0,0,0,12996,12.804,16.4,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,7380
10,N/D,N&K B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_30,N/D,N/D,HOLANDA,0,18,WONDERFUL,3648,0,0,0,13862.4,12.506,16.018,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,7872
10,N/D,N&K B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_38,N/D,N/D,HOLANDA,0,18,WONDERFUL,3420,0,0,0,12996,12.882,16.5,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,7380
10,N/D,N&K B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_45,N/D,N/D,HOLANDA,0,21,WONDERFUL,3192,0,0,0,12129.6,7.762,10.858,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,6888
10,N/D,N&K B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_49,N/D,N/D,HOLANDA,0,21,WONDERFUL,3648,0,0,0,13862.4,7.69,11.242,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,7872
10,N/D,N&K B.V.,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_58,N/D,N/D,HOLANDA,0,20,WONDERFUL,2052,0,0,0,7797.6,6.3,9.566,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4428
10,N/D,ORIGIN FRUIT DIRECT BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000411,N/D,N/D,HOLANDA,0,32,WONDERFUL,1368,0,0,0,5198.4,1.758,3.94,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,ORIGIN FRUIT DIRECT BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000417,N/D,N/D,HOLANDA,0,32,WONDERFUL,1596,0,0,0,6064.8,-0.036,3.12,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,ORIGIN FRUIT DIRECT BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000457,N/D,N/D,HOLANDA,0,32,WONDERFUL,1824,0,0,0,6931.2,-0.714,1,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,ORIGIN FRUIT DIRECT BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000464,N/D,N/D,HOLANDA,0,32,WONDERFUL,1596,0,0,0,6064.8,0.885,3,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,ORIGIN FRUIT DIRECT BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000465,N/D,N/D,HOLANDA,0,32,WONDERFUL,1596,0,0,0,6064.8,0.886,3,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,ORIGIN FRUIT DIRECT BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000492,N/D,N/D,HOLANDA,0,32,WONDERFUL,1368,0,0,0,5198.4,-0.396,1,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,ORIGIN FRUIT DIRECT BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000533,N/D,N/D,HOLANDA,0,32,WONDERFUL,1368,0,0,0,5198.4,-0.238,1,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,ORIGIN FRUIT DIRECT BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR - 42,N/D,N/D,HOLANDA,0,32,WONDERFUL,2736,0,0,0,10396.8,0.739,2.65,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,5904
10,N/D,ORIGIN FRUIT DIRECT BV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR- 47,N/D,N/D,HOLANDA,0,32,WONDERFUL,1824,0,0,0,6931.2,0.838,3,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000410,N/D,N/D,HOLANDA,0,25,WONDERFUL,1368,0,0,0,5198.4,6.369,9.65,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000500,N/D,N/D,HOLANDA,0,32,WONDERFUL,1824,0,0,0,6931.2,9.083,12.072,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000501,N/D,N/D,HOLANDA,0,32,WONDERFUL,1596,0,0,0,6064.8,9.16,12.097,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3444
10,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,FEX FE01-0000502,N/D,N/D,HOLANDA,0,32,WONDERFUL,1824,0,0,0,6931.2,8.272,11.208,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,3936
10,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR - 50,N/D,N/D,HOLANDA,0,22,WONDERFUL,1368,0,0,0,5198.4,8.075,11.5,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,2952
10,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR -43,N/D,N/D,HOLANDA,0,22,WONDERFUL,2508,0,0,0,9530.4,12.797,17,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,5412
10,N/D,ROVEG FRUIT NV,N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,EUROS,N/D,GR_85,N/D,N/D,HOLANDA,0,25,WONDERFUL,2280,0,0,0,8664,6.857,10.55,2,0,0,0,A TIEMPO,CAR.3.8/228,3.8,4920
