item,id,idclieprov,razon_social,iddocumento,documento,fecha,vencimiento,vencimiento_aux,diasemana,semana,glosa,idmoneda,tipo_moneda,semana_anterior,importemof,importemex,idestado,SemanaTexto,Año,NombreMes,SemanaColumna,DocumentoFila,moneda,importe_origen
1364,_6180N8K6Y8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000786,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,6646.01,1803.04,AP,23,2021,Junio,Sem 23,OSR 0001-0000786  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1365,_6180NC1PH8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000787,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,6646.01,1803.04,AP,23,2021,Junio,Sem 23,OSR 0001-0000787  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1366,_6180ND5BN8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000788,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,6646.01,1803.04,AP,23,2021,Junio,Sem 23,OSR 0001-0000788  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1367,_6180NEO6D8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000789,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,6646.01,1803.04,AP,23,2021,Junio,Sem 23,OSR 0001-0000789  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1368,_6180NFUIJ8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000790,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,6646.01,1803.04,AP,23,2021,Junio,Sem 23,OSR 0001-0000790  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1369,_6180NH7EM8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000791,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,7772.52,2108.66,AP,23,2021,Junio,Sem 23,OSR 0001-0000791  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1370,_6180NIJ748404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000792,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,7846.46,2128.72,AP,23,2021,Junio,Sem 23,OSR 0001-0000792  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1371,_6180NPWQA8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000793,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,7772.52,2108.66,AP,23,2021,Junio,Sem 23,OSR 0001-0000793  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1372,_6180NRDA48404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000794,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,7772.52,2108.66,AP,23,2021,Junio,Sem 23,OSR 0001-0000794  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1373,_6180NSMT58404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000795,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,7772.52,2108.66,AP,23,2021,Junio,Sem 23,OSR 0001-0000795  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1374,_6180NU1BO8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000796,21/04/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,SERVICIO LOGISTICO,02,E,0,7846.46,2128.72,AP,23,2021,Junio,Sem 23,OSR 0001-0000796  F.Emision(21/04/2021) & F.Venc.(05/06/2021),US$,
1575,_61J0LJQRY8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001100,3/05/2021 00:00,17/06/2021 00:00,17/06/2021 00:00,7,24,SERVICIO LOGISTICO,02,E,0,7996.04,2108.66,AP,24,2021,Junio,Sem 24,OSR 0001-0001100  F.Emision(03/05/2021) & F.Venc.(17/06/2021),US$,
1576,_61J0LLGY98404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001101,3/05/2021 00:00,17/06/2021 00:00,17/06/2021 00:00,7,24,SERVICIO LOGISTICO,02,E,0,7996.04,2108.66,AP,24,2021,Junio,Sem 24,OSR 0001-0001101  F.Emision(03/05/2021) & F.Venc.(17/06/2021),US$,
1577,_61J0LMUZ58404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001102,3/05/2021 00:00,17/06/2021 00:00,17/06/2021 00:00,7,24,SERVICIO LOGISTICO,02,E,0,7996.04,2108.66,AP,24,2021,Junio,Sem 24,OSR 0001-0001102  F.Emision(03/05/2021) & F.Venc.(17/06/2021),US$,
1578,_61J0LP0PP8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001103,3/05/2021 00:00,17/06/2021 00:00,17/06/2021 00:00,7,24,SERVICIO LOGISTICO,02,E,0,6837.13,1803.04,AP,24,2021,Junio,Sem 24,OSR 0001-0001103  F.Emision(03/05/2021) & F.Venc.(17/06/2021),US$,
1579,_61J0LRMM48404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001104,3/05/2021 00:00,17/06/2021 00:00,17/06/2021 00:00,7,24,SERVICIO LOGISTICO,02,E,0,6837.13,1803.04,AP,24,2021,Junio,Sem 24,OSR 0001-0001104  F.Emision(03/05/2021) & F.Venc.(17/06/2021),US$,
1580,_61J0LSS8Y8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001105,3/05/2021 00:00,17/06/2021 00:00,17/06/2021 00:00,7,24,SERVICIO LOGISTICO,02,E,0,6837.13,1803.04,AP,24,2021,Junio,Sem 24,OSR 0001-0001105  F.Emision(03/05/2021) & F.Venc.(17/06/2021),US$,
1581,_61J0LTYNM8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001106,3/05/2021 00:00,17/06/2021 00:00,17/06/2021 00:00,7,24,SERVICIO LOGISTICO,02,E,0,6837.13,1803.04,AP,24,2021,Junio,Sem 24,OSR 0001-0001106  F.Emision(03/05/2021) & F.Venc.(17/06/2021),US$,
1733,_61Q0XNZ4U8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001231,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,SERVICIO LOGISTICO,02,E,0,8157.26,2128.72,AP,25,2021,Junio,Sem 25,OSR 0001-0001231  F.Emision(05/05/2021) & F.Venc.(19/06/2021),US$,
1734,_61Q0XOZ1T8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001232,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,SERVICIO LOGISTICO,02,E,0,8157.26,2128.72,AP,25,2021,Junio,Sem 25,OSR 0001-0001232  F.Emision(05/05/2021) & F.Venc.(19/06/2021),US$,
1735,_61Q0XT74M8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001233,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,SERVICIO LOGISTICO,02,E,0,8157.26,2128.72,AP,25,2021,Junio,Sem 25,OSR 0001-0001233  F.Emision(05/05/2021) & F.Venc.(19/06/2021),US$,
1736,_61Q0XUAM18404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001234,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,SERVICIO LOGISTICO,02,E,0,8157.26,2128.72,AP,25,2021,Junio,Sem 25,OSR 0001-0001234  F.Emision(05/05/2021) & F.Venc.(19/06/2021),US$,
1737,_61Q0XVG3V8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001235,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,SERVICIO LOGISTICO,02,E,0,8157.26,2128.72,AP,25,2021,Junio,Sem 25,OSR 0001-0001235  F.Emision(05/05/2021) & F.Venc.(19/06/2021),US$,
1738,_61Q0XWF8N8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001236,6/05/2021 00:00,20/06/2021 00:00,20/06/2021 00:00,3,25,SERVICIO LOGISTICO,02,E,0,8110.2,2118.1,AP,25,2021,Junio,Sem 25,OSR 0001-0001236  F.Emision(06/05/2021) & F.Venc.(20/06/2021),US$,
1739,_61Q0XXP128404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001237,6/05/2021 00:00,20/06/2021 00:00,20/06/2021 00:00,3,25,SERVICIO LOGISTICO,02,E,0,8074.06,2108.66,AP,25,2021,Junio,Sem 25,OSR 0001-0001237  F.Emision(06/05/2021) & F.Venc.(20/06/2021),US$,
1740,_61Q0XZ09T8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001238,6/05/2021 00:00,20/06/2021 00:00,20/06/2021 00:00,3,25,SERVICIO LOGISTICO,02,E,0,8074.06,2108.66,AP,25,2021,Junio,Sem 25,OSR 0001-0001238  F.Emision(06/05/2021) & F.Venc.(20/06/2021),US$,
1741,_61Q0Y094A8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001239,6/05/2021 00:00,20/06/2021 00:00,20/06/2021 00:00,3,25,SERVICIO LOGISTICO,02,E,0,8074.06,2108.66,AP,25,2021,Junio,Sem 25,OSR 0001-0001239  F.Emision(06/05/2021) & F.Venc.(20/06/2021),US$,
1742,_61Q0Y98XG8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001240,6/05/2021 00:00,20/06/2021 00:00,20/06/2021 00:00,3,25,SERVICIO LOGISTICO,02,E,0,7938.51,2073.26,AP,25,2021,Junio,Sem 25,OSR 0001-0001240  F.Emision(06/05/2021) & F.Venc.(20/06/2021),US$,
1743,_61Q0YS9S98404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001241,6/05/2021 00:00,20/06/2021 00:00,20/06/2021 00:00,3,25,SERVICIO LOGISTICO,02,E,0,8074.06,2108.66,AP,25,2021,Junio,Sem 25,OSR 0001-0001241  F.Emision(06/05/2021) & F.Venc.(20/06/2021),US$,
1744,_61Q0YTMF28404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001242,6/05/2021 00:00,20/06/2021 00:00,20/06/2021 00:00,3,25,SERVICIO LOGISTICO,02,E,0,6903.84,1803.04,AP,25,2021,Junio,Sem 25,OSR 0001-0001242  F.Emision(06/05/2021) & F.Venc.(20/06/2021),US$,
1748,_61Q11QLUV8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001246,10/05/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,SERVICIO LOGISTICO,02,E,0,6851.55,1803.04,AP,25,2021,Junio,Sem 25,OSR 0001-0001246  F.Emision(10/05/2021) & F.Venc.(24/06/2021),US$,
1749,_61Q11SB7I8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001247,10/05/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,SERVICIO LOGISTICO,02,E,0,6851.55,1803.04,AP,25,2021,Junio,Sem 25,OSR 0001-0001247  F.Emision(10/05/2021) & F.Venc.(24/06/2021),US$,
1750,_61Q11TRR38404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001248,10/05/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,SERVICIO LOGISTICO,02,E,0,6851.55,1803.04,AP,25,2021,Junio,Sem 25,OSR 0001-0001248  F.Emision(10/05/2021) & F.Venc.(24/06/2021),US$,
1751,_61Q11V2Y28404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001249,10/05/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,SERVICIO LOGISTICO,02,E,0,6851.55,1803.04,AP,25,2021,Junio,Sem 25,OSR 0001-0001249  F.Emision(10/05/2021) & F.Venc.(24/06/2021),US$,
1752,_61Q121GRT8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001250,10/05/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,SERVICIO LOGISTICO,02,E,0,6851.55,1803.04,AP,25,2021,Junio,Sem 25,OSR 0001-0001250  F.Emision(10/05/2021) & F.Venc.(24/06/2021),US$,
1763,_61Q0XGUIH8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001225,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,SERVICIO LOGISTICO,02,E,0,6909.25,1803.04,AP,25,2021,Junio,Sem 25,OSR 0001-0001225  F.Emision(05/05/2021) & F.Venc.(19/06/2021),US$,
1764,_61Q0XI3A28404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001226,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,SERVICIO LOGISTICO,02,E,0,6466.12,1687.4,AP,25,2021,Junio,Sem 25,OSR 0001-0001226  F.Emision(05/05/2021) & F.Venc.(19/06/2021),US$,
1765,_61Q0XKJ3G8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001228,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,SERVICIO LOGISTICO,02,E,0,6909.25,1803.04,AP,25,2021,Junio,Sem 25,OSR 0001-0001228  F.Emision(05/05/2021) & F.Venc.(19/06/2021),US$,
1766,_61Q0XLMJB8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001229,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,SERVICIO LOGISTICO,02,E,0,8080.39,2108.66,AP,25,2021,Junio,Sem 25,OSR 0001-0001229  F.Emision(05/05/2021) & F.Venc.(19/06/2021),US$,
1829,_61T0KXB8Y8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001262,12/05/2021 00:00,26/06/2021 00:00,26/06/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,6687.48,1803.04,AP,26,2021,Junio,Sem 26,OSR 0001-0001262  F.Emision(12/05/2021) & F.Venc.(26/06/2021),US$,
1830,_61T0L90XL8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001263,12/05/2021 00:00,26/06/2021 00:00,26/06/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,6687.48,1803.04,AP,26,2021,Junio,Sem 26,OSR 0001-0001263  F.Emision(12/05/2021) & F.Venc.(26/06/2021),US$,
1831,_61T0LA9838404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001264,12/05/2021 00:00,26/06/2021 00:00,26/06/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,7856.03,2118.1,AP,26,2021,Junio,Sem 26,OSR 0001-0001264  F.Emision(12/05/2021) & F.Venc.(26/06/2021),US$,
1832,_61T0LBCG88404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001265,12/05/2021 00:00,26/06/2021 00:00,26/06/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,7821.02,2108.66,AP,26,2021,Junio,Sem 26,OSR 0001-0001265  F.Emision(12/05/2021) & F.Venc.(26/06/2021),US$,
1833,_61T0LCG4Q8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001266,12/05/2021 00:00,26/06/2021 00:00,26/06/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,7821.02,2108.66,AP,26,2021,Junio,Sem 26,OSR 0001-0001266  F.Emision(12/05/2021) & F.Venc.(26/06/2021),US$,
1834,_61T0NJU7G8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001267,12/05/2021 00:00,26/06/2021 00:00,26/06/2021 00:00,2,26,SERVICIO LOGISTICO,02,E,0,2188.31,590,AP,26,2021,Junio,Sem 26,OSR 0001-0001267  F.Emision(12/05/2021) & F.Venc.(26/06/2021),US$,
1841,_61X0ZQPPL8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001312,17/05/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,26,SERVICIO LOGISTICO,02,E,0,2170.02,590,AP,26,2021,Julio,Sem 26,OSR 0001-0001312  F.Emision(17/05/2021) & F.Venc.(01/07/2021),US$,
1842,_61X0ZU1KC8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001313,17/05/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,26,SERVICIO LOGISTICO,02,E,0,2170.02,590,AP,26,2021,Julio,Sem 26,OSR 0001-0001313  F.Emision(17/05/2021) & F.Venc.(01/07/2021),US$,
1843,_61X0ZVTJX8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001314,17/05/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,26,SERVICIO LOGISTICO,02,E,0,2170.02,590,AP,26,2021,Julio,Sem 26,OSR 0001-0001314  F.Emision(17/05/2021) & F.Venc.(01/07/2021),US$,
2131,_61Z0IYUD58404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001324,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,7935.87,2128.72,AP,27,2021,Julio,Sem 27,OSR 0001-0001324  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,
2132,_61Z0J249K8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001325,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,63918.05,17145.4,AP,27,2021,Julio,Sem 27,OSR 0001-0001325  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,
2133,_61Z0KCJFX8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001326,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,6158.66,1652,AP,27,2021,Julio,Sem 27,OSR 0001-0001326  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,
2147,_6240VNIJX8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001358,19/05/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,27,SERVICIO LOGISTICO,02,E,0,6158.66,1652,AP,27,2021,Julio,Sem 27,OSR 0001-0001358  F.Emision(19/05/2021) & F.Venc.(03/07/2021),US$,
2205,_6270JJQ268404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001382,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,28,SERVICIO LOGISTICO,02,E,0,6330.46,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001382  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,
2206,_6270JLKTO8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001383,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,28,SERVICIO LOGISTICO,02,E,0,6470.64,1688.58,AP,28,2021,Julio,Sem 28,OSR 0001-0001383  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,
2207,_6270JMYQ78404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001384,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,28,SERVICIO LOGISTICO,02,E,0,6330.46,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001384  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,
2208,_6270JOB4Q8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001385,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,28,SERVICIO LOGISTICO,02,E,0,6330.46,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001385  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,
2209,_6270JPK9E8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001386,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,28,SERVICIO LOGISTICO,02,E,0,6330.46,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001386  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,
2210,_6270JR4688404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001387,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,28,SERVICIO LOGISTICO,02,E,0,6330.46,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001387  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,
2211,_6270JSOUH8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001388,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,28,SERVICIO LOGISTICO,02,E,0,6330.46,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001388  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,
2212,_6270JVO2V8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001389,26/05/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,28,SERVICIO LOGISTICO,02,E,0,7944.73,2073.26,AP,28,2021,Julio,Sem 28,OSR 0001-0001389  F.Emision(26/05/2021) & F.Venc.(10/07/2021),US$,
2216,_62B0OJDPN8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001498,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,28,SERVICIO LOGISTICO,02,E,0,6430.11,1688.58,AP,28,2021,Julio,Sem 28,OSR 0001-0001498  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,
2217,_62B0OPLRP8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001499,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,28,SERVICIO LOGISTICO,02,E,0,6290.82,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001499  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,
2218,_62B0ORW748404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001500,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,28,SERVICIO LOGISTICO,02,E,0,6290.82,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001500  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,
2219,_62B0OT66A8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001501,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,28,SERVICIO LOGISTICO,02,E,0,6290.82,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001501  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,
2220,_62B0OUALP8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001502,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,28,SERVICIO LOGISTICO,02,E,0,6290.82,1652,AP,28,2021,Julio,Sem 28,OSR 0001-0001502  F.Emision(31/05/2021) & F.Venc.(15/07/2021),US$,
565,_5ZZ11DUR08404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000316,9/03/2021 17:26,23/04/2021 17:26,23/04/2021 17:26,1,16,SERVICIO LOGISTICO,02,E,1,6381.25,1722.8,AP,16,2021,Abril,Sem 16,OSR 0001-0000316  F.Emision(09/03/2021) & F.Venc.(23/04/2021 17:26:32),US$,
572,_5ZZ12L7AL8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000323,9/03/2021 18:00,23/04/2021 18:00,23/04/2021 18:00,1,16,SERVICIO LOGISTICO,02,E,1,6682.83,1804.22,AP,16,2021,Abril,Sem 16,OSR 0001-0000323  F.Emision(09/03/2021) & F.Venc.(23/04/2021 18:00:14),US$,
660,_6080JLZ8D8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000417,16/03/2021 00:00,30/04/2021 00:00,30/04/2021 00:00,1,17,SERVICIO LOGISTICO,02,E,1,6709.89,1804.22,AP,17,2021,Abril,Sem 17,OSR 0001-0000417  F.Emision(16/03/2021) & F.Venc.(30/04/2021),US$,
666,_6080JQ13I8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000418,16/03/2021 00:00,30/04/2021 00:00,30/04/2021 00:00,1,17,SERVICIO LOGISTICO,02,E,1,6709.89,1804.22,AP,17,2021,Abril,Sem 17,OSR 0001-0000418  F.Emision(16/03/2021) & F.Venc.(30/04/2021),US$,
667,_6080JS5Y88404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000419,16/03/2021 00:00,30/04/2021 00:00,30/04/2021 00:00,1,17,SERVICIO LOGISTICO,02,E,1,6709.89,1804.22,AP,17,2021,Abril,Sem 17,OSR 0001-0000419  F.Emision(16/03/2021) & F.Venc.(30/04/2021),US$,
668,_6080JUADE8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000420,16/03/2021 00:00,30/04/2021 00:00,30/04/2021 00:00,1,17,SERVICIO LOGISTICO,02,E,1,6709.89,1804.22,AP,17,2021,Abril,Sem 17,OSR 0001-0000420  F.Emision(16/03/2021) & F.Venc.(30/04/2021),US$,
669,_6080JWFX88404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000421,16/03/2021 00:00,30/04/2021 00:00,30/04/2021 00:00,1,17,SERVICIO LOGISTICO,02,E,1,6709.89,1804.22,AP,17,2021,Abril,Sem 17,OSR 0001-0000421  F.Emision(16/03/2021) & F.Venc.(30/04/2021),US$,
671,_6080K1ODL8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000423,16/03/2021 00:00,30/04/2021 00:00,30/04/2021 00:00,1,17,SERVICIO LOGISTICO,02,E,1,6709.89,1804.22,AP,17,2021,Abril,Sem 17,OSR 0001-0000423  F.Emision(16/03/2021) & F.Venc.(30/04/2021),US$,
367,_5ZF0WRNYV8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000121,16/02/2021 00:00,2/04/2021 00:00,2/04/2021 00:00,1,13,SERVICIO LOGISTICO,02,E,1,6579.99,1804.22,AP,13,2021,Abril,Sem 13,OSR 0001-0000121  F.Emision(16/02/2021) & F.Venc.(02/04/2021),US$,
368,_5ZF0ZYDVZ8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000122,16/02/2021 00:00,2/04/2021 00:00,2/04/2021 00:00,1,13,SERVICIO LOGISTICO,02,E,1,6579.99,1804.22,AP,13,2021,Abril,Sem 13,OSR 0001-0000122  F.Emision(16/02/2021) & F.Venc.(02/04/2021),US$,
369,_5ZF1191TP8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000123,16/02/2021 00:00,2/04/2021 00:00,2/04/2021 00:00,1,13,SERVICIO LOGISTICO,02,E,1,3012.42,826,AP,13,2021,Abril,Sem 13,OSR 0001-0000123  F.Emision(16/02/2021) & F.Venc.(02/04/2021),US$,
371,_5ZF11M1ZQ8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000125,16/02/2021 00:00,2/04/2021 00:00,2/04/2021 00:00,1,13,SERVICIO LOGISTICO,02,E,1,6579.99,1804.22,AP,13,2021,Abril,Sem 13,OSR 0001-0000125  F.Emision(16/02/2021) & F.Venc.(02/04/2021),US$,
1375,_6180ITUQC8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000771,20/04/2021 00:00,4/06/2021 00:00,4/06/2021 00:00,1,22,SERVICIO LOGISTICO,02,E,1,7753.54,2108.66,AP,22,2021,Junio,Sem 22,OSR 0001-0000771  F.Emision(20/04/2021) & F.Venc.(04/06/2021),US$,
